代码,名称,数据日期,综合得分,回调深度,收盘价,MA5,MA10,MA20,MA60,RSI6,RSI14,MACD柱,KDJ_K,KDJ_D,KDJ_J,量/MA20量,近10日涨幅%,近20日涨幅%,ATR,BIAS5,详细理由
300267,尔康制药,2026-04-13,6.0,深回调,4.06,3.99,3.98,3.89,3.96,53.8,71.6,0.0193,70.1,65.5,79.3,1.11,2.3,-1.5,0.19,1.9,小幅涨:近10日+2% | 回调至MA60(3.96) | MACD红柱(已启动) | 量能健康(1.1xMA20) | 量开始放大
300352,北信源,2026-04-13,6.0,深回调,7.03,6.87,6.65,6.61,6.8,69.9,71.2,0.0804,82.6,73.4,100.9,0.9,11.1,-1.0,0.29,2.3,上涨:近10日+11% | 回调至MA60(6.80) | MACD红柱(已启动) | 量能健康(0.9xMA20)
300421,力星股份,2026-04-13,6.0,深回调,24.7,24.14,23.61,23.64,27.53,68.9,68.3,0.3732,72.0,59.0,98.0,1.27,6.3,-1.9,0.95,2.3,上涨:近10日+6% | 回调至MA60(27.53) | MACD红柱(已启动) | 量能健康(1.3xMA20)
300416,苏试试验,2026-04-13,6.0,深回调,17.9,17.67,17.58,17.12,18.15,54.3,80.1,0.1555,72.3,70.1,76.8,0.8,7.8,6.5,0.58,1.3,上涨:近10日+8% | 回调至MA60(18.15) | MACD红柱(已启动) | 量能健康(0.8xMA20)
300429,强力新材,2026-04-13,6.0,深回调,13.62,13.66,13.04,13.03,14.57,90.0,68.9,0.2169,76.1,67.5,93.3,1.18,8.2,-2.4,0.49,-0.3,上涨:近10日+8% | 回调至MA60(14.57) | MACD红柱(已启动) | 量能健康(1.2xMA20)
300456,赛微电子,2026-04-13,6.0,深回调,53.0,52.62,49.53,47.32,51.51,84.2,74.4,1.1847,81.6,79.1,86.5,1.11,14.2,10.3,2.64,0.7,上涨:近10日+14% | 回调至MA60(51.51) | MACD红柱(已启动) | 量能健康(1.1xMA20)
300436,广生堂,2026-04-13,6.0,深回调,113.48,115.13,114.93,109.28,107.15,11.7,65.1,0.7342,51.9,57.3,41.1,0.92,9.6,2.1,7.79,-1.4,上涨:近10日+10% | 回调至MA60(107.15) | MACD红柱(已启动) | 量能健康(0.9xMA20)
300440,运达科技,2026-04-13,6.0,布林撑,16.19,16.27,16.17,15.5,15.19,44.8,78.1,0.0998,67.7,75.4,52.2,0.84,4.2,-1.1,0.83,-0.5,小幅涨:近10日+4% | 布林下轨(13.47)获撑 | MACD红柱(已启动) | 量能健康(0.8xMA20)
300487,蓝晓科技,2026-04-13,6.0,深回调,70.63,70.11,68.28,67.67,69.96,70.6,70.6,0.6746,76.0,71.9,84.3,0.89,4.1,-8.8,2.55,0.7,小幅涨:近10日+4% | 回调至MA60(69.96) | MACD红柱(已启动) | 量能健康(0.9xMA20) | 量开始放大
300522,世名科技,2026-04-13,6.0,深回调,12.81,12.42,11.73,11.58,12.23,90.5,80.1,0.2441,79.7,72.0,94.9,1.56,16.5,5.7,0.47,3.1,上涨:近10日+16% | 回调至MA60(12.23) | MACD红柱(已启动) | 量能健康(1.6xMA20)
300532,今天国际,2026-04-13,6.0,深回调,11.66,11.48,11.23,11.04,11.84,82.0,82.5,0.1448,86.7,81.1,97.9,0.8,11.4,1.8,0.35,1.6,上涨:近10日+11% | 回调至MA60(11.84) | MACD红柱(已启动) | 量能健康(0.8xMA20)
300553,集智股份,2026-04-13,6.0,深回调,41.35,40.79,39.7,38.47,41.88,73.2,80.4,0.639,81.4,81.7,80.7,1.12,8.6,7.7,1.68,1.4,上涨:近10日+9% | 回调至MA60(41.88) | MACD红柱(已启动) | 量能健康(1.1xMA20)
300568,星源材质,2026-04-13,6.0,布林撑,15.86,15.28,14.97,14.82,14.56,81.9,67.6,0.1103,72.7,60.5,97.0,0.94,4.4,2.5,0.77,3.8,小幅涨:近10日+4% | 布林下轨(13.76)获撑 | MACD红柱(已启动) | 量能健康(0.9xMA20)
300604,长川科技,2026-04-13,6.0,深回调,135.29,131.41,125.88,124.33,129.06,86.6,65.7,1.9477,75.1,63.8,97.7,0.9,9.9,8.9,6.52,3.0,上涨:近10日+10% | 回调至MA60(129.06) | MACD红柱(已启动) | 量能健康(0.9xMA20)
300596,利安隆,2026-04-13,6.0,深回调,44.56,45.0,43.73,43.23,46.14,60.9,73.2,0.4717,80.5,76.3,88.9,0.7,5.3,-5.8,1.58,-1.0,小幅涨:近10日+5% | 回调至MA60(46.14) | MACD红柱(已启动) | 量能健康(0.7xMA20) | 量开始放大
300618,寒锐钴业,2026-04-13,6.0,深回调,44.13,42.76,42.21,42.52,46.64,71.5,66.1,0.3905,71.8,58.3,98.8,1.24,2.2,-8.1,1.54,3.2,小幅涨:近10日+2% | 回调至MA60(46.64) | MACD红柱(已启动) | 量能健康(1.2xMA20) | 量开始放大
300635,中达安,2026-04-13,6.0,深回调,14.35,13.95,13.8,13.48,14.28,70.5,74.1,0.1352,81.0,72.3,98.3,0.97,5.1,5.1,0.6,2.9,小幅涨:近10日+5% | 回调至MA60(14.28) | MACD红柱(已启动) | 量能健康(1.0xMA20) | 量开始放大
300628,亿联网络,2026-04-13,6.0,深回调,36.09,34.56,33.68,33.49,35.54,93.3,76.8,0.433,84.1,73.2,105.8,2.01,12.5,5.5,0.85,4.4,上涨:近10日+13% | 回调至MA60(35.54) | MACD红柱(已启动) | 量开始放大
300681,英搏尔,2026-04-13,6.0,深回调,24.76,24.12,22.92,22.31,24.44,86.4,78.9,0.5211,75.3,72.8,80.4,1.06,16.0,8.5,0.87,2.6,上涨:近10日+16% | 回调至MA60(24.44) | MACD红柱(已启动) | 量能健康(1.1xMA20)
300706,阿石创,2026-04-13,6.0,深回调,37.16,36.21,34.28,34.06,38.04,86.8,70.5,0.821,71.1,64.4,84.5,1.51,13.7,0.1,1.96,2.6,上涨:近10日+14% | 回调至MA60(38.04) | MACD红柱(已启动) | 量能健康(1.5xMA20)
300709,精研科技,2026-04-13,6.0,深回调,42.04,41.65,40.45,39.78,42.58,77.8,74.8,0.5234,78.2,72.5,89.6,0.72,9.6,-1.7,1.79,0.9,上涨:近10日+10% | 回调至MA60(42.58) | MACD红柱(已启动) | 量能健康(0.7xMA20)
300722,新余国科,2026-04-13,6.0,深回调,30.77,30.34,29.64,29.55,32.29,75.6,76.5,0.3383,87.1,78.6,104.0,0.93,6.7,-0.8,0.89,1.4,上涨:近10日+7% | 回调至MA60(32.29) | MACD红柱(已启动) | 量能健康(0.9xMA20)
300747,锐科激光,2026-04-13,6.0,深回调,32.81,31.46,29.59,28.91,31.04,88.2,78.2,0.6707,83.2,71.8,105.9,1.38,21.2,4.3,1.4,4.3,上涨:近10日+21% | 回调至MA60(31.04) | MACD红柱(已启动) | 量能健康(1.4xMA20)
300746,汉嘉数智,2026-04-13,6.0,深回调,13.36,13.21,13.0,12.65,13.33,55.3,72.5,0.1444,89.3,83.6,100.6,0.75,11.1,4.4,0.5,1.2,上涨:近10日+11% | 回调至MA60(13.33) | MACD红柱(已启动) | 量能健康(0.7xMA20)
300748,金力永磁,2026-04-13,6.0,深回调,32.84,32.35,31.62,31.45,35.39,91.7,73.2,0.441,77.2,71.2,89.2,1.29,5.3,-3.2,1.0,1.5,小幅涨:近10日+5% | 回调至MA60(35.39) | MACD红柱(已启动) | 量能健康(1.3xMA20) | 量开始放大
300752,隆利科技,2026-04-13,6.0,深回调,17.64,17.09,16.57,17.13,18.4,96.5,65.5,0.1853,71.2,53.7,106.3,0.86,8.4,-9.6,0.65,3.2,上涨:近10日+8% | 回调至MA60(18.40) | MACD红柱(已启动) | 量能健康(0.9xMA20)
300759,康龙化成,2026-04-13,6.0,深回调,30.67,30.57,29.86,28.2,29.31,51.2,82.3,0.4651,77.9,78.0,77.6,0.85,16.0,10.4,1.31,0.3,上涨:近10日+16% | 回调至MA60(29.31) | MACD红柱(已启动) | 量能健康(0.9xMA20)
300761,立华股份,2026-04-13,6.0,深回调,21.49,20.77,20.4,20.61,20.41,66.2,65.0,0.084,71.7,60.3,94.6,1.57,5.0,-2.0,0.92,3.5,小幅涨:近10日+5% | 回调至MA60(20.41) | MACD红柱(已启动) | 量能健康(1.6xMA20) | 量开始放大
300765,新诺威,2026-04-13,6.0,深回调,33.09,33.2,33.07,31.83,34.66,43.2,66.3,0.337,57.2,65.7,40.0,0.81,2.5,10.3,1.91,-0.3,小幅涨:近10日+3% | 回调至MA60(34.66) | MACD红柱(已启动) | 量能健康(0.8xMA20) | 量开始放大
300727,润禾材料,2026-04-13,6.0,深回调,33.08,32.56,31.31,31.55,34.42,86.4,71.4,0.4629,73.8,60.4,100.8,0.86,8.5,-2.9,1.19,1.6,上涨:近10日+8% | 回调至MA60(34.42) | MACD红柱(已启动) | 量能健康(0.9xMA20)
300806,斯迪克,2026-04-13,6.0,深回调,50.28,49.1,46.81,47.08,47.78,80.5,71.4,0.604,75.8,66.5,94.3,0.83,13.4,-4.1,2.42,2.4,上涨:近10日+13% | 回调至MA60(47.78) | MACD红柱(已启动) | 量能健康(0.8xMA20)
300807,天迈科技,2026-04-13,6.0,深回调,52.35,52.14,51.65,50.81,53.55,55.4,77.1,0.3639,69.7,72.0,65.1,1.26,2.8,4.0,1.91,0.4,小幅涨:近10日+3% | 回调至MA60(53.55) | MACD红柱(已启动) | 量能健康(1.3xMA20) | 量开始放大
300811,铂科新材,2026-04-13,6.0,深回调,82.97,80.54,78.12,77.71,79.91,94.1,71.6,0.8437,79.9,67.0,105.6,0.81,10.2,-2.0,3.53,3.0,上涨:近10日+10% | 回调至MA60(79.91) | MACD红柱(已启动) | 量能健康(0.8xMA20)
300836,佰奥智能,2026-04-13,6.0,深回调,60.08,56.79,55.41,56.18,59.44,86.5,69.9,0.67,70.9,52.3,108.1,0.8,7.3,8.6,2.55,5.8,上涨:近10日+7% | 回调至MA60(59.44) | MACD红柱(已启动) | 量能健康(0.8xMA20)
300858,科拓生物,2026-04-13,6.0,布林撑,18.87,18.51,18.6,17.28,17.73,52.9,74.8,0.2037,68.7,72.6,61.0,1.2,3.7,12.0,1.06,1.9,小幅涨:近10日+4% | 布林下轨(14.15)获撑 | MACD红柱(已启动) | 量能健康(1.2xMA20)
300882,万胜智能,2026-04-13,6.0,深回调,23.22,23.19,22.4,22.09,22.82,82.0,77.6,0.2319,85.4,77.2,101.7,0.67,9.2,-1.6,0.78,0.1,上涨:近10日+9% | 回调至MA60(22.82) | MACD红柱(已启动) | 量能健康(0.7xMA20)
300913,兆龙互连,2026-04-13,6.0,深回调,52.39,51.67,50.13,49.38,52.39,73.2,72.6,0.6738,79.9,73.1,93.6,0.82,9.2,1.7,2.2,1.4,上涨:近10日+9% | 回调至MA60(52.39) | MACD红柱(已启动) | 量能健康(0.8xMA20)
300953,震裕科技,2026-04-13,6.0,布林撑,182.53,182.96,181.92,173.1,169.17,51.4,68.4,1.1849,58.9,64.8,47.0,1.28,4.0,6.7,11.32,-0.2,小幅涨:近10日+4% | 布林下轨(151.10)获撑 | MACD红柱(已启动) | 量能健康(1.3xMA20)
300951,博硕科技,2026-04-13,6.0,深回调,37.68,37.39,36.77,36.48,36.94,68.3,74.0,0.2626,74.9,71.8,81.0,0.96,5.7,-0.7,1.21,0.8,小幅涨:近10日+6% | 回调至MA60(36.94) | MACD红柱(已启动) | 量能健康(1.0xMA20) | 量开始放大
300998,宁波方正,2026-04-13,6.0,深回调,24.96,24.16,23.04,22.95,23.67,93.2,76.2,0.3779,80.4,66.2,108.8,1.55,11.3,4.3,0.95,3.3,上涨:近10日+11% | 回调至MA60(23.67) | MACD红柱(已启动) | 量能健康(1.5xMA20)
300976,达瑞电子,2026-04-13,6.0,深回调,57.7,56.7,55.42,55.55,59.76,83.3,65.2,0.6102,77.1,63.0,105.4,0.83,6.7,-0.8,1.75,1.8,上涨:近10日+7% | 回调至MA60(59.76) | MACD红柱(已启动) | 量能健康(0.8xMA20)
600063,皖维高新,2026-04-13,6.0,深回调,7.35,7.23,6.99,6.93,6.98,80.8,67.8,0.0614,85.7,75.6,106.0,0.94,6.5,-5.0,0.28,1.7,上涨:近10日+7% | 回调至MA60(6.98) | MACD红柱(已启动) | 量能健康(0.9xMA20)
600071,凤凰光学,2026-04-13,6.0,深回调,20.29,20.44,19.86,19.51,20.72,66.3,68.9,0.253,75.7,71.3,84.6,1.04,7.9,0.5,0.76,-0.7,上涨:近10日+8% | 回调至MA60(20.72) | MACD红柱(已启动) | 量能健康(1.0xMA20)
600094,大名城,2026-04-13,6.0,深回调,4.43,4.46,4.3,4.2,4.65,77.8,80.7,0.0713,75.7,75.4,76.2,1.0,8.0,1.1,0.18,-0.6,上涨:近10日+8% | 回调至MA60(4.65) | MACD红柱(已启动) | 量能健康(1.0xMA20)
600106,重庆路桥,2026-04-13,6.0,深回调,6.14,6.06,5.79,5.69,6.1,86.4,74.9,0.0994,85.4,75.5,105.3,1.05,12.0,2.8,0.19,1.4,上涨:近10日+12% | 回调至MA60(6.10) | MACD红柱(已启动) | 量能健康(1.1xMA20)
600114,东睦股份,2026-04-13,6.0,深回调,30.67,29.76,28.79,28.44,31.38,93.2,78.2,0.515,80.9,72.1,98.6,0.84,10.7,-0.7,1.14,3.1,上涨:近10日+11% | 回调至MA60(31.38) | MACD红柱(已启动) | 量能健康(0.8xMA20)
600226,亨通股份,2026-04-13,6.0,深回调,5.26,5.06,4.88,4.9,5.56,98.4,74.4,0.0867,77.5,60.8,110.8,0.82,9.4,-12.6,0.21,3.9,上涨:近10日+9% | 回调至MA60(5.56) | MACD红柱(已启动) | 量能健康(0.8xMA20)
600282,南钢股份,2026-04-13,6.0,深回调,5.74,5.65,5.57,5.47,5.6,76.1,86.3,0.0463,82.2,75.3,95.8,0.58,7.3,-2.9,0.15,1.6,上涨:近10日+7% | 回调至MA60(5.60) | MACD红柱(已启动) | 量能健康(0.6xMA20)
600255,鑫科材料,2026-04-13,6.0,深回调,3.6,3.54,3.43,3.39,3.73,83.0,75.0,0.0544,81.6,73.5,97.7,0.9,7.1,0.0,0.12,1.8,上涨:近10日+7% | 回调至MA60(3.73) | MACD红柱(已启动) | 量能健康(0.9xMA20)
600230,沧州大化,2026-04-13,6.0,深回调,19.83,20.36,19.6,18.88,19.97,61.9,69.9,0.2518,75.1,77.4,70.5,0.74,8.6,-6.6,0.98,-2.6,上涨:近10日+9% | 回调至MA60(19.97) | MACD红柱(已启动) | 量能健康(0.7xMA20)
600320,振华重工,2026-04-13,6.0,深回调,5.13,5.15,5.07,4.91,5.15,54.5,74.8,0.0496,79.3,78.0,81.8,0.44,9.1,-4.8,0.17,-0.5,上涨:近10日+9% | 回调至MA60(5.15) | MACD红柱(已启动) | 量能健康(0.4xMA20)
600338,西藏珠峰,2026-04-13,6.0,深回调,18.34,17.64,17.36,16.81,18.04,72.0,77.1,0.2249,80.5,71.9,97.9,1.26,4.9,-0.3,0.83,4.0,小幅涨:近10日+5% | 回调至MA60(18.04) | MACD红柱(已启动) | 量能健康(1.3xMA20) | 量开始放大
600379,宝光股份,2026-04-13,6.0,深回调,12.87,12.22,11.94,11.82,12.61,78.3,75.6,0.1649,72.4,62.7,91.7,3.32,10.9,-1.3,0.63,5.4,上涨:近10日+11% | 回调至MA60(12.61) | MACD红柱(已启动) | 量开始放大
600392,盛和资源,2026-04-13,6.0,深回调,25.49,24.94,23.73,23.24,25.66,97.0,79.4,0.488,86.5,79.6,100.2,1.08,13.4,0.8,0.94,2.2,上涨:近10日+13% | 回调至MA60(25.66) | MACD红柱(已启动) | 量能健康(1.1xMA20)
600490,鹏欣资源,2026-04-13,6.0,深回调,8.08,8.07,7.9,7.78,8.74,60.9,72.1,0.1096,72.7,71.6,75.1,0.53,7.2,-6.8,0.35,0.1,上涨:近10日+7% | 回调至MA60(8.74) | MACD红柱(已启动) | 量能健康(0.5xMA20)
600552,凯盛科技,2026-04-13,6.0,深回调,13.11,12.92,12.41,12.41,13.77,81.9,68.7,0.2052,74.3,67.6,87.6,1.82,8.3,-2.7,0.5,1.5,上涨:近10日+8% | 回调至MA60(13.77) | MACD红柱(已启动) | 量能健康(1.8xMA20)
600562,国睿科技,2026-04-13,6.0,深回调,27.18,25.39,25.18,25.32,28.38,78.7,66.4,0.2943,65.7,49.0,99.2,2.72,9.2,2.6,0.97,7.0,"上涨:近10日+9% | 回调至MA60(28.38) | MACD红柱(已启动) | KDJ金叉(K=66) | 量开始放大 | 偏离MA5过大,追高风险"
600584,长电科技,2026-04-13,6.0,深回调,42.85,41.72,40.34,41.15,44.93,91.8,66.8,0.5173,73.0,55.1,108.9,0.87,8.4,-5.8,1.47,2.7,上涨:近10日+8% | 回调至MA60(44.93) | MACD红柱(已启动) | 量能健康(0.9xMA20)
600596,新安股份,2026-04-13,6.0,深回调,12.13,11.9,11.34,11.32,12.36,84.0,70.2,0.1865,82.6,68.6,110.7,1.07,10.4,-7.6,0.47,1.9,上涨:近10日+10% | 回调至MA60(12.36) | MACD红柱(已启动) | 量能健康(1.1xMA20)
600595,中孚实业,2026-04-13,6.0,深回调,8.18,8.12,7.76,7.57,8.51,72.4,71.2,0.1534,80.6,76.5,88.8,0.74,14.6,-4.6,0.38,0.7,上涨:近10日+15% | 回调至MA60(8.51) | MACD红柱(已启动) | 量能健康(0.7xMA20)
600655,豫园股份,2026-04-13,6.0,深回调,4.99,4.7,4.65,4.7,5.03,73.4,69.6,0.0422,63.5,51.9,86.6,4.39,8.0,0.2,0.13,6.1,"上涨:近10日+8% | 回调至MA60(5.03) | MACD红柱(已启动) | KDJ金叉(K=64) | 量开始放大 | 偏离MA5过大,追高风险"
600664,哈药股份,2026-04-13,6.0,深回调,3.67,3.76,3.65,3.54,3.53,55.2,70.8,0.0307,55.5,65.9,34.8,1.9,7.6,2.2,0.17,-2.3,上涨:近10日+8% | 回调至MA60(3.53) | MACD红柱(已启动) | 量能健康(1.9xMA20)
600711,盛屯矿业,2026-04-13,6.0,深回调,14.19,14.14,13.62,12.86,15.05,67.2,84.7,0.3286,84.3,82.9,87.1,0.6,14.2,3.0,0.66,0.3,上涨:近10日+14% | 回调至MA60(15.05) | MACD红柱(已启动) | 量能健康(0.6xMA20)
600724,宁波富达,2026-04-13,6.0,深回调,6.81,6.85,6.63,6.28,6.49,63.9,71.0,0.1037,86.4,82.8,93.7,0.63,17.2,4.4,0.34,-0.5,上涨:近10日+17% | 回调至MA60(6.49) | MACD红柱(已启动) | 量能健康(0.6xMA20)
600808,马钢股份,2026-04-13,6.0,深回调,4.02,3.97,3.87,3.83,4.04,75.5,68.8,0.0457,78.0,71.0,91.9,1.03,7.2,-5.0,0.16,1.3,上涨:近10日+7% | 回调至MA60(4.04) | MACD红柱(已启动) | 量能健康(1.0xMA20)
600810,神马股份,2026-04-13,6.0,深回调,8.9,8.86,8.43,8.24,8.54,66.0,69.4,0.1316,81.3,74.3,95.3,1.2,11.1,1.8,0.46,0.5,上涨:近10日+11% | 回调至MA60(8.54) | MACD红柱(已启动) | 量能健康(1.2xMA20)
600872,中炬高新,2026-04-13,6.0,布林撑,19.66,19.41,19.31,18.93,18.5,64.2,78.9,0.0759,81.2,78.7,86.1,0.69,4.2,6.0,0.46,1.3,小幅涨:近10日+4% | 布林下轨(17.85)获撑 | MACD红柱(已启动) | 量能健康(0.7xMA20)
600894,广日股份,2026-04-13,6.0,深回调,9.87,9.87,9.7,9.32,9.47,65.5,76.5,0.0974,59.0,62.6,51.8,0.84,13.4,5.0,0.37,-0.0,上涨:近10日+13% | 回调至MA60(9.47) | MACD红柱(已启动) | 量能健康(0.8xMA20)
600897,厦门空港,2026-04-13,6.0,深回调,16.74,16.47,16.35,16.13,16.94,58.5,70.2,0.1209,69.4,72.7,62.6,3.35,6.6,1.6,0.5,1.6,上涨:近10日+7% | 回调至MA60(16.94) | MACD红柱(已启动) | 量开始放大
600973,宝胜股份,2026-04-13,6.0,深回调,7.3,6.97,6.8,6.67,7.23,88.6,83.9,0.0973,84.5,77.2,98.9,2.05,9.4,-0.4,0.27,4.7,上涨:近10日+9% | 回调至MA60(7.23) | MACD红柱(已启动) | 量开始放大
600986,浙文互联,2026-04-13,6.0,深回调,10.49,10.1,9.82,9.9,11.33,81.9,68.4,0.1698,74.0,56.4,109.2,1.67,8.0,1.5,0.4,3.8,上涨:近10日+8% | 回调至MA60(11.33) | MACD红柱(已启动) | 量能健康(1.7xMA20)
601068,中铝国际,2026-04-13,6.0,深回调,6.2,6.17,6.03,5.92,6.0,71.4,65.6,0.0547,71.6,64.8,85.3,0.7,8.6,-3.3,0.31,0.5,上涨:近10日+9% | 回调至MA60(6.00) | MACD红柱(已启动) | 量能健康(0.7xMA20)
601069,西部黄金,2026-04-13,6.0,深回调,34.1,33.56,32.43,31.98,34.72,70.5,68.4,0.5571,74.1,67.8,86.7,1.01,12.5,-3.4,1.5,1.6,上涨:近10日+12% | 回调至MA60(34.72) | MACD红柱(已启动) | 量能健康(1.0xMA20)
601108,财通证券,2026-04-13,6.0,深回调,8.38,8.17,7.93,7.93,8.51,81.9,73.6,0.1027,78.7,66.8,102.7,1.33,9.3,1.0,0.21,2.6,上涨:近10日+9% | 回调至MA60(8.51) | MACD红柱(已启动) | 量能健康(1.3xMA20)
601138,工业富联,2026-04-13,6.0,深回调,55.7,55.29,53.47,51.86,55.31,71.7,73.0,0.8659,82.8,77.2,93.8,0.97,12.5,6.1,2.12,0.7,上涨:近10日+12% | 回调至MA60(55.31) | MACD红柱(已启动) | 量能健康(1.0xMA20)
601137,博威合金,2026-04-13,6.0,深回调,20.11,19.37,18.78,18.78,20.18,84.7,65.7,0.2555,73.8,55.7,110.0,1.0,9.2,-0.1,0.75,3.8,上涨:近10日+9% | 回调至MA60(20.18) | MACD红柱(已启动) | 量能健康(1.0xMA20)
601388,怡球资源,2026-04-13,6.0,深回调,3.97,3.93,3.83,3.73,3.82,65.1,67.7,0.0445,75.4,65.4,95.3,0.81,10.9,-2.0,0.2,1.0,上涨:近10日+11% | 回调至MA60(3.82) | MACD红柱(已启动) | 量能健康(0.8xMA20)
601588,北辰实业,2026-04-13,6.0,深回调,1.88,1.77,1.76,1.78,1.81,77.4,66.7,0.0097,54.6,44.2,75.5,3.59,6.2,0.0,0.08,6.1,"上涨:近10日+6% | 回调至MA60(1.81) | MACD红柱(已启动) | KDJ金叉(K=55) | 量开始放大 | 偏离MA5过大,追高风险"
601811,新华文轩,2026-04-13,6.0,深回调,14.66,14.88,14.24,13.86,14.39,62.3,68.5,0.225,72.6,80.7,56.5,2.97,9.8,7.3,0.56,-1.5,上涨:近10日+10% | 回调至MA60(14.39) | MACD红柱(已启动) | 量开始放大
603009,北特科技,2026-04-13,6.0,深回调,48.8,48.51,47.29,47.08,50.23,67.5,65.9,0.5358,74.6,69.4,85.0,0.8,7.9,-6.4,1.94,0.6,上涨:近10日+8% | 回调至MA60(50.23) | MACD红柱(已启动) | 量能健康(0.8xMA20)
603067,振华股份,2026-04-13,6.0,深回调,36.88,37.76,35.11,34.36,36.96,74.7,65.7,0.7025,77.2,71.3,89.0,1.01,15.6,-1.7,2.25,-2.3,上涨:近10日+16% | 回调至MA60(36.96) | MACD红柱(已启动) | 量能健康(1.0xMA20)
603082,北自科技,2026-04-13,6.0,深回调,38.14,36.19,35.49,35.35,37.29,79.1,80.0,0.405,76.7,69.2,91.8,3.27,11.7,1.7,1.06,5.4,上涨:近10日+12% | 回调至MA60(37.29) | MACD红柱(已启动) | 量开始放大
603088,宁波精达,2026-04-13,6.0,布林撑,13.41,12.58,12.3,12.41,12.14,72.2,62.5,0.1036,74.1,55.5,111.3,2.0,10.6,5.4,0.66,6.6,"上涨:近10日+11% | 布林下轨(11.29)获撑 | MACD红柱(已启动) | RSI14=63(正常区) | 量开始放大 | 偏离MA5过大,追高风险"
603123,翠微股份,2026-04-13,6.0,深回调,13.12,13.21,12.21,12.04,13.02,77.0,68.9,0.2889,73.5,67.2,86.0,1.78,17.5,-0.3,0.72,-0.7,上涨:近10日+17% | 回调至MA60(13.02) | MACD红柱(已启动) | 量能健康(1.8xMA20)
603075,热威股份,2026-04-13,6.0,深回调,22.49,22.38,22.06,21.68,23.04,71.7,92.1,0.2284,83.8,80.6,90.0,0.69,9.4,-0.6,0.57,0.5,上涨:近10日+9% | 回调至MA60(23.04) | MACD红柱(已启动) | 量能健康(0.7xMA20)
603150,万朗磁塑,2026-04-13,6.0,深回调,53.97,53.3,51.76,50.7,51.08,66.5,73.6,0.6587,83.0,77.3,94.6,0.71,19.0,-3.8,2.79,1.2,上涨:近10日+19% | 回调至MA60(51.08) | MACD红柱(已启动) | 量能健康(0.7xMA20)
603121,华培动力,2026-04-13,6.0,深回调,21.28,20.45,19.01,18.25,20.87,89.4,86.8,0.64,84.0,77.8,96.6,0.95,26.2,8.1,0.97,4.0,上涨:近10日+26% | 回调至MA60(20.87) | MACD红柱(已启动) | 量能健康(1.0xMA20)
603159,上海亚虹,2026-04-13,6.0,深回调,26.08,25.91,25.41,25.07,26.13,93.0,69.5,0.239,76.4,69.4,90.3,0.7,8.6,-1.7,1.02,0.7,上涨:近10日+9% | 回调至MA60(26.13) | MACD红柱(已启动) | 量能健康(0.7xMA20)
603193,润本股份,2026-04-13,6.0,深回调,24.13,24.67,23.92,22.73,23.46,58.3,71.7,0.3511,75.9,77.8,72.1,1.31,14.0,7.8,0.97,-2.2,上涨:近10日+14% | 回调至MA60(23.46) | MACD红柱(已启动) | 量能健康(1.3xMA20)
603271,永杰新材,2026-04-13,6.0,深回调,47.8,47.9,47.3,44.7,45.35,52.2,75.5,0.485,80.0,79.7,80.7,0.47,7.9,3.9,1.92,-0.2,上涨:近10日+8% | 回调至MA60(45.35) | MACD红柱(已启动) | 量能健康(0.5xMA20)
603258,电魂网络,2026-04-13,6.0,深回调,18.0,17.84,17.33,17.14,18.51,76.8,76.7,0.2333,74.5,69.6,84.3,0.52,10.5,-5.6,0.61,0.9,上涨:近10日+10% | 回调至MA60(18.51) | MACD红柱(已启动) | 量能健康(0.5xMA20)
603266,天龙股份,2026-04-13,6.0,深回调,19.73,19.11,18.72,18.72,20.57,82.3,77.3,0.2513,77.7,67.4,98.2,1.27,7.3,-1.9,0.59,3.2,上涨:近10日+7% | 回调至MA60(20.57) | MACD红柱(已启动) | 量能健康(1.3xMA20)
603279,景津装备,2026-04-13,6.0,深回调,18.27,18.25,17.61,17.25,18.07,73.3,71.2,0.2238,80.3,74.8,91.4,0.54,9.5,-5.6,0.67,0.1,上涨:近10日+9% | 回调至MA60(18.07) | MACD红柱(已启动) | 量能健康(0.5xMA20)
603288,海天味业,2026-04-13,6.0,布林撑,40.99,41.23,41.32,39.59,37.47,12.3,80.7,0.0925,57.3,71.3,29.2,0.49,3.2,8.5,1.06,-0.6,小幅涨:近10日+3% | 布林下轨(35.67)获撑 | MACD红柱(已启动) | 量能健康(0.5xMA20)
603303,得邦照明,2026-04-13,6.0,深回调,15.01,15.09,14.85,14.43,14.61,62.4,71.9,0.1218,77.9,78.9,76.1,0.72,8.4,1.8,0.53,-0.5,上涨:近10日+8% | 回调至MA60(14.61) | MACD红柱(已启动) | 量能健康(0.7xMA20)
603317,天味食品,2026-04-13,6.0,深回调,13.45,13.11,12.83,12.61,12.99,70.5,78.5,0.1501,75.7,71.6,84.0,1.15,8.8,8.9,0.39,2.6,上涨:近10日+9% | 回调至MA60(12.99) | MACD红柱(已启动) | 量能健康(1.1xMA20)
603386,骏亚科技,2026-04-13,6.0,深回调,14.05,13.8,13.51,13.55,14.55,83.6,70.2,0.1446,84.3,71.5,110.0,0.62,6.4,-0.4,0.43,1.8,上涨:近10日+6% | 回调至MA60(14.55) | MACD红柱(已启动) | 量能健康(0.6xMA20)
